i	j	q	a
0	6317	102	0
0	6318	93	0
0	6319	113	1
0	6320	108	0
0	6321	113	1
0	6322	106	0
0	6323	113	1
0	6324	114	0
0	6325	111	1
0	6326	111	1
0	6327	93	0
0	6328	110	1
0	6329	91	0
0	6330	93	0
0	6331	113	1
0	6332	113	1
0	6333	92	1
0	6334	106	0
0	6335	89	1
0	6336	112	1
0	6337	113	1
0	6338	114	1
0	6339	103	1
0	6340	107	0
0	6341	111	0
0	6342	105	0
0	6343	114	1
0	6344	105	0
0	6345	106	1
0	6346	112	1
0	6347	113	1
0	6348	113	0
0	6349	113	1
0	6350	86	1
0	6351	113	0
0	6352	83	0
0	6353	110	0
0	6354	112	0
0	6355	93	0
0	6356	113	1
0	6357	114	0
0	6358	108	0
0	6359	113	1
0	6360	113	1
0	6361	93	0
0	6362	108	0
0	6363	106	0
0	6364	112	0
0	6365	55	0
0	6366	113	1
0	6367	113	1
0	6368	113	1
0	6369	111	0
0	6370	112	1
0	6371	113	1
0	6372	113	1
0	6373	112	1
0	6374	57	0
0	6375	113	1
0	6376	113	0
0	6377	113	1
0	6378	114	1
0	6379	105	1
0	6380	113	0
0	6381	113	1
0	6382	112	0
0	6383	103	1
0	6384	90	0
0	6385	111	1
0	6386	113	1
0	6387	113	1
0	6388	85	1
0	6389	113	1
0	6390	92	0
0	6391	108	0
0	6392	113	1
0	6393	106	0
0	6394	93	0
0	6395	113	1
0	6396	113	1
0	6397	104	1
0	6398	93	0
0	6399	113	1
0	6400	91	0
0	6401	111	0
0	6402	110	0
0	6403	112	0
0	6404	112	0
0	6405	113	1
0	6406	87	1
0	6407	109	1
0	6408	113	0
0	6409	111	0
0	6410	113	1
0	6411	111	0
0	6412	112	1
0	6413	110	1
0	6414	78	0
0	6415	113	0
0	6416	85	0
0	6417	108	0
0	6418	93	0
0	6419	55	0
0	6420	113	1
0	6421	113	1
0	6422	81	0
0	6423	108	0
0	6424	113	1
0	6425	112	1
0	6426	113	1
0	6427	41	1
0	6428	112	0
0	6429	112	0
0	6430	106	1
0	6431	100	0
0	6432	89	1
0	6433	113	0
0	6434	111	0
0	6435	93	0
0	6436	112	1
0	6437	87	0
0	6438	90	0
0	6439	114	0
0	6440	112	1
0	6441	106	0
0	6442	110	1
0	6443	106	0
0	6444	112	0
0	6445	93	0
0	6446	112	1
0	6447	106	0
0	6448	114	1
0	6449	87	1
0	6450	93	0
0	6451	110	0
0	6452	106	1
0	6453	113	1
0	6454	89	1
0	6455	114	1
0	6456	105	0
0	6457	112	0
0	6458	88	1
0	6459	112	0
0	6460	64	1
0	6461	113	0
0	6462	113	0
0	6463	93	0
0	6464	104	0
0	6465	110	1
0	6466	108	0
0	6467	112	1
0	6468	92	0
0	6469	113	1
0	6470	94	0
0	6471	112	0
0	6472	112	1
0	6473	93	0
0	6474	114	1
0	6475	113	1
0	6476	106	0
0	6477	112	0
0	6478	113	0
0	6479	88	1
0	6480	113	0
0	6481	65	1
0	6482	113	0
0	6483	87	1
0	6484	93	0
0	6485	112	1
0	6486	111	0
0	6487	106	1
0	6488	111	1
0	6489	113	1
0	6490	113	1
0	6491	114	1
0	6492	112	1
0	6493	112	0
0	6494	93	0
0	6495	88	1
0	6496	112	0
0	6497	110	1
0	6498	98	0
0	6499	113	1
0	6500	93	0
0	6501	113	1
0	6502	105	1
0	6503	112	1
0	6504	106	0
0	6505	108	0
0	6506	112	1
0	6507	87	1
0	6508	107	0
0	6509	55	0
0	6510	106	0
0	6511	79	0
0	6512	108	1
0	6513	77	0
0	6514	108	1
0	6515	110	1
0	6516	68	0
0	6517	111	1
0	6518	113	1
0	6519	108	0
0	6520	108	0
0	6521	112	1
0	6522	65	1
0	6523	106	0
0	6524	110	1
0	6525	108	1
0	6526	106	0
0	6527	113	1
0	6528	108	0
0	6529	106	0
0	6530	91	0
0	6531	111	1
0	6532	112	1
0	6533	88	1
0	6534	113	1
0	6535	113	1
0	6536	108	0
0	6537	87	0
0	6538	105	1
0	6539	99	1
0	6540	91	0
0	6541	93	0
0	6542	106	1
0	6543	38	0
0	6544	111	1
0	6545	113	1
0	6546	110	1
0	6547	99	1
0	6548	113	1
0	6549	113	1
0	6550	108	0
0	6551	93	0
0	6552	93	0
0	6553	110	0
0	6554	113	1
0	6555	96	1
0	6556	57	0
0	6557	89	0
0	6558	113	1
0	6559	112	1
0	6560	113	1
0	6561	108	0
0	6562	113	1
0	6563	111	0
0	6564	54	0
0	6565	114	1
0	6566	112	0
0	6567	108	0
0	6568	50	0
0	6569	106	0
0	6570	108	1
0	6571	113	1
0	6572	113	1
0	6573	113	1
0	6574	110	0
0	6575	93	0
0	6576	91	0
0	6577	66	1
0	6578	104	0
0	6579	108	0
0	6580	104	0
0	6581	110	0
0	6582	110	0
0	6583	112	0
0	6584	103	1
0	6585	106	0
0	6586	112	1
0	6587	113	0
0	6588	106	0
0	6589	109	1
0	6590	113	0
0	6591	85	1
0	6592	113	1
0	6593	114	0
0	6594	106	0
0	6595	93	0
0	6596	55	0
0	6597	112	1
0	6598	106	0
0	6599	105	1
0	6600	112	1
0	6601	57	0
0	6602	93	0
0	6603	112	0
0	6604	106	0
0	6605	86	1
0	6606	106	0
0	6607	108	0
0	6608	108	0
0	6609	108	0
0	6610	106	0
0	6611	113	0
0	6612	57	0
0	6613	113	1
0	6614	107	0
0	6615	113	1
0	6616	112	1
0	6617	81	0
0	6618	110	1
0	6619	113	1
0	6620	93	0
0	6621	107	0
0	6622	111	0
0	6623	113	1
0	6624	113	1
0	6625	113	1
0	6626	92	0
0	6627	93	0
0	6628	104	0
0	6629	111	0
0	6630	93	0
0	6631	93	0
0	6632	111	1
0	6633	108	0
0	6634	102	1
0	6635	91	0
0	6636	101	1
0	6637	85	0
0	6638	113	1
0	6639	112	0
0	6640	108	0
0	6641	112	1
0	6642	113	1
0	6643	113	0
0	6644	51	0
0	6645	107	0
0	6646	112	1
0	6647	112	1
0	6648	112	1
0	6649	113	1
0	6650	107	0
0	6651	108	0
0	6652	112	0
0	6653	113	1
0	6654	110	0
0	6655	93	0
0	6656	108	0
0	6657	113	0
0	6658	112	1
0	6659	113	1
0	6660	113	1
0	6661	108	0
0	6662	110	1
0	6663	112	1
0	6664	93	0
0	6665	65	0
0	6666	112	1
0	6667	113	1
0	6668	112	1
0	6669	113	1
0	6670	86	1
0	6671	90	1
0	6672	106	1
0	6673	106	0
0	6674	110	1
0	6675	110	0
0	6676	111	1
0	6677	93	0
0	6678	112	1
0	6679	113	1
0	6680	106	1
0	6681	113	1
0	6682	113	1
0	6683	108	0
0	6684	112	1
0	6685	106	0
0	6686	113	1
0	6687	108	0
0	6688	112	0
0	6689	113	1
0	6690	91	0
0	6691	113	1
0	6692	113	0
0	6693	112	0
0	6694	113	1
0	6695	112	1
0	6696	106	0
0	6697	112	1
0	6698	113	1
0	6699	83	0
0	6700	108	0
0	6701	112	0
0	6702	113	1
0	6703	113	1
0	6704	113	1
0	6705	108	0
0	6706	102	1
0	6707	113	1
0	6708	108	1
0	6709	110	1
0	6710	111	0
0	6711	93	0
0	6712	113	0
0	6713	113	0
0	6714	111	0
0	6715	85	0
0	6716	112	1
0	6717	108	0
0	6718	113	0
0	6719	111	0
0	6720	106	0
0	6721	113	1
0	6722	111	0
0	6723	108	0
0	6724	89	0
0	6725	112	1
0	6726	114	1
0	6727	106	0
0	6728	89	0
0	6729	93	0
0	6730	106	0
0	6731	112	0
0	6732	108	0
0	6733	107	1
0	6734	106	0
0	6735	87	0
0	6736	113	1
0	6737	112	0
0	6738	113	1
0	6739	112	0
0	6740	112	1
0	6741	112	0
0	6742	112	0
0	6743	113	1
0	6744	112	0
0	6745	106	0
0	6746	57	0
0	6747	113	1
0	6748	56	0
0	6749	112	1
0	6750	114	1
0	6751	107	1
0	6752	112	1
0	6753	108	0
0	6754	108	0
0	6755	112	1
0	6756	113	1
0	6757	113	1
0	6758	114	1
0	6759	93	0
0	6760	111	0
0	6761	110	0
0	6762	113	1
0	6763	114	1
0	6764	57	0
0	6765	106	0
0	6766	104	0
0	6767	93	0
0	6768	93	0
0	6769	113	1
0	6770	88	1
0	6771	113	1
0	6772	91	0
0	6773	113	1
0	6774	111	1
0	6775	112	1
0	6776	108	0
0	6777	113	1
0	6778	113	1
0	6779	113	1
0	6780	113	1
0	6781	111	0
0	6782	111	1
0	6783	91	0
0	6784	88	1
0	6785	111	1
0	6786	108	0
0	6787	91	0
0	6788	93	0
0	6789	113	1
0	6790	113	1
0	6791	111	1
0	6792	88	1
0	6793	111	1
0	6794	57	0
0	6795	111	1
0	6796	102	0
0	6797	113	0
0	6798	93	0
0	6799	112	1
0	6800	66	1
0	6801	107	1
0	6802	112	0
0	6803	113	1
0	6804	99	0
0	6805	108	0
0	6806	114	1
0	6807	113	1
0	6808	106	1
0	6809	107	0
0	6810	112	0
0	6811	113	1
0	6812	110	1
0	6813	86	1
0	6814	110	1
0	6815	108	0
0	6816	56	0
0	6817	85	0
0	6818	113	1
0	6819	88	1
0	6820	108	1
0	6821	88	1
0	6822	106	1
0	6823	91	0
0	6824	114	0
0	6825	107	0
0	6826	113	1
0	6827	113	0
0	6828	94	1
0	6829	112	1
0	6830	112	1
0	6831	112	1
0	6832	105	1
0	6833	113	0
0	6834	113	1
0	6835	113	1
0	6836	111	0
0	6837	100	1
0	6838	112	1
0	6839	93	0
0	6840	108	1
0	6841	111	1
0	6842	83	0
0	6843	111	1
0	6844	100	0
0	6845	108	0
0	6846	103	1
0	6847	105	1
0	6848	112	1
0	6849	49	1
0	6850	112	0
0	6851	89	1
0	6852	106	1
0	6853	99	1
0	6854	112	0
0	6855	56	0
0	6856	111	1
0	6857	100	1
0	6858	113	1
0	6859	112	0
0	6860	111	1
0	6861	91	0
0	6862	65	1
0	6863	106	0
0	6864	113	1
0	6865	106	0
0	6866	85	0
0	6867	110	1
0	6868	113	1
0	6869	112	1
0	6870	104	0
0	6871	112	1
0	6872	100	0
0	6873	104	1
0	6874	112	1
0	6875	108	0
0	6876	111	0
0	6877	88	0
0	6878	104	0
0	6879	113	1
0	6880	91	0
0	6881	114	1
0	6882	112	1
0	6883	87	0
0	6884	87	0
0	6885	107	1
0	6886	113	0
0	6887	111	0
0	6888	111	0
0	6889	54	0
0	6890	91	0
0	6891	111	1
0	6892	86	1
0	6893	114	1
0	6894	113	0
0	6895	111	1
0	6896	113	1
0	6897	113	1
0	6898	112	1
0	6899	88	0
0	6900	86	1
0	6901	113	0
0	6902	112	0
0	6903	110	0
0	6904	93	0
0	6905	106	0
0	6906	113	1
0	6907	107	1
0	6908	93	0
0	6909	56	0
0	6910	91	0
0	6911	111	0
0	6912	113	1
0	6913	108	0
0	6914	93	0
0	6915	83	1
0	6916	83	0
0	6917	89	0
0	6918	114	1
0	6919	111	0
0	6920	113	1
0	6921	93	0
0	6922	111	1
0	6923	113	1
0	6924	108	1
0	6925	87	1
0	6926	110	1
0	6927	113	1
0	6928	93	0
0	6929	107	0
0	6930	111	0
0	6931	95	0
0	6932	113	1
0	6933	113	1
0	6934	112	0
0	6935	90	0
0	6936	113	1
0	6937	106	0
0	6938	113	1
0	6939	112	0
0	6940	104	0
0	6941	113	1
0	6942	113	1
0	6943	114	1
0	6944	107	0
0	6945	111	1
0	6946	111	0
0	6947	108	0
0	6948	112	1
0	6949	108	1
0	6950	113	1
0	6951	111	1
0	6952	106	0
0	6953	110	0
0	6954	113	0
0	6955	91	0
0	6956	108	0
0	6957	111	1
0	6958	113	1
0	6959	112	0
0	6960	112	1
0	6961	113	1
0	6962	108	0
0	6963	105	0
0	6964	106	1
0	6965	112	1
0	6966	113	1
0	6967	104	0
0	6968	37	1
0	6969	93	0
0	6970	113	1
0	6971	93	0
0	6972	113	1
0	6973	89	1
0	6974	113	1
0	6975	112	0
0	6976	113	1
0	6977	113	1
0	6978	107	0
0	6979	112	1
0	6980	113	1
0	6981	112	1
0	6982	85	1
0	6983	100	1
0	6984	112	1
0	6985	111	0
0	6986	112	0
0	6987	93	0
0	6988	113	1
0	6989	107	1
0	6990	85	0
0	6991	113	1
0	6992	108	0
0	6993	113	1
0	6994	113	0
0	6995	104	0
0	6996	113	1
0	6997	112	1
0	6998	112	1
0	6999	112	1
0	7000	113	1
0	7001	108	1
0	7002	108	1
0	7003	111	1
0	7004	113	1
0	7005	98	0
0	7006	110	0
0	7007	113	1
0	7008	113	1
0	7009	112	1
0	7010	108	0
0	7011	112	0
0	7012	83	1
0	7013	85	1
0	7014	106	0
0	7015	113	1
0	7016	93	0
0	7017	90	1
0	7018	93	0
0	7019	113	1
0	7020	112	1
0	7021	112	1
0	7022	57	0
0	7023	113	1
0	7024	110	1
0	7025	87	0
0	7026	106	0
0	7027	113	1
0	7028	88	1
0	7029	93	0
0	7030	108	0
0	7031	113	1
0	7032	105	1
0	7033	108	0
0	7034	93	0
0	7035	113	1
0	7036	113	1
0	7037	106	0
0	7038	106	1
0	7039	107	0
0	7040	114	1
0	7041	112	1
0	7042	112	1
0	7043	108	0
0	7044	113	1
0	7045	93	0
0	7046	87	0
0	7047	113	1
0	7048	106	1
0	7049	114	0
0	7050	102	0
0	7051	112	1
0	7052	98	1
0	7053	113	1
0	7054	91	0
0	7055	113	1
0	7056	113	1
0	7057	93	0
0	7058	89	1
0	7059	113	1
0	7060	45	0
0	7061	110	1
0	7062	112	1
0	7063	108	0
0	7064	91	0
0	7065	112	1
0	7066	111	1
0	7067	112	1
0	7068	106	1
0	7069	112	1
0	7070	107	1
0	7071	110	0
0	7072	113	0
0	7073	106	1
0	7074	113	1
0	7075	112	1
0	7076	105	0
0	7077	113	1
0	7078	106	0
0	7079	93	0
0	7080	93	0
0	7081	56	0
0	7082	109	1
0	7083	111	0
0	7084	113	1
0	7085	111	0
0	7086	113	1
0	7087	108	0
0	7088	113	1
0	7089	93	0
0	7090	114	1
0	7091	37	0
0	7092	66	0
0	7093	113	1
0	7094	112	1
0	7095	110	1
0	7096	111	1
0	7097	113	0
0	7098	114	1
0	7099	113	0
0	7100	93	0
0	7101	112	1
0	7102	104	0
0	7103	113	1
0	7104	112	0
0	7105	93	0
0	7106	113	1
0	7107	113	1
0	7108	112	1
0	7109	107	1
0	7110	104	0
0	7111	89	1
0	7112	113	1
0	7113	112	0
0	7114	112	0
0	7115	91	0
0	7116	87	1
0	7117	91	0
0	7118	94	0
0	7119	110	1
0	7120	113	1
0	7121	111	1
0	7122	93	0
0	7123	106	0
0	7124	113	1
0	7125	93	0
0	7126	113	0
0	7127	106	0
0	7128	93	0
0	7129	90	1
0	7130	100	0
0	7131	110	0
0	7132	114	0
0	7133	55	0
0	7134	91	0
0	7135	94	1
0	7136	81	0
0	7137	105	0
0	7138	111	0
0	7139	112	1
0	7140	108	0
0	7141	111	1
0	7142	112	1
0	7143	108	0
0	7144	112	0
0	7145	112	1
0	7146	56	0
0	7147	113	1
0	7148	111	0
0	7149	113	1
0	7150	112	0
0	7151	113	0
0	7152	106	0
0	7153	113	1
0	7154	90	1
0	7155	112	1
0	7156	111	1
0	7157	86	0
0	7158	106	0
0	7159	83	1
0	7160	66	0
0	7161	93	0
0	7162	112	1
0	7163	109	1
0	7164	112	1
0	7165	113	1
0	7166	98	1
0	7167	113	1
0	7168	113	1
0	7169	93	1
0	7170	112	1
0	7171	100	0
0	7172	110	1
0	7173	108	1
0	7174	89	0
0	7175	107	1
0	7176	113	1
0	7177	53	0
0	7178	112	1
0	7179	85	0
0	7180	79	0
0	7181	102	0
0	7182	93	0
0	7183	112	1
0	7184	92	1
0	7185	112	1
0	7186	112	1
0	7187	108	1
0	7188	100	1
0	7189	112	1
0	7190	108	1
0	7191	113	1
0	7192	108	0
0	7193	89	1
0	7194	113	1
0	7195	106	0
0	7196	78	0
0	7197	106	0
0	7198	112	1
0	7199	113	1
0	7200	36	1
0	7201	102	0
0	7202	108	0
0	7203	112	1
0	7204	91	0
0	7205	108	1
0	7206	113	1
0	7207	89	0
0	7208	113	1
0	7209	65	0
0	7210	36	1
0	7211	112	1
0	7212	88	1
0	7213	65	1
0	7214	108	0
0	7215	106	1
0	7216	108	0
0	7217	105	0
0	7218	88	0
0	7219	114	1
0	7220	97	1
0	7221	88	1
0	7222	93	0
0	7223	109	0
0	7224	110	0
0	7225	112	1
0	7226	112	0
0	7227	113	1
0	7228	91	0
0	7229	113	1
0	7230	113	1
0	7231	93	0
0	7232	112	0
0	7233	107	0
0	7234	87	1
0	7235	113	1
0	7236	111	1
0	7237	89	1
0	7238	109	1
0	7239	113	1
0	7240	93	0
0	7241	113	1
0	7242	112	1
0	7243	92	0
0	7244	112	1
0	7245	110	1
0	7246	108	0
0	7247	108	0
0	7248	106	0
0	7249	110	0
0	7250	66	1
0	7251	110	0
0	7252	87	1
0	7253	93	0
0	7254	106	1
0	7255	108	1
0	7256	111	1
0	7257	112	1
0	7258	93	0
0	7259	106	0
0	7260	110	0
0	7261	106	0
0	7262	87	1
0	7263	111	1
0	7264	112	1
0	7265	55	0
0	7266	113	1
0	7267	112	1
0	7268	113	1
0	7269	90	0
0	7270	113	1
0	7271	113	1
0	7272	106	0
0	7273	55	0
0	7274	89	1
0	7275	113	1
0	7276	113	1
0	7277	57	0
0	7278	113	1
0	7279	105	1
0	7280	110	1
0	7281	107	1
0	7282	108	0
0	7283	112	1
0	7284	112	1
0	7285	89	0
0	7286	113	1
0	7287	111	1
0	7288	110	1
0	7289	92	0
0	7290	113	0
0	7291	93	0
0	7292	113	0
0	7293	108	1
0	7294	113	1
0	7295	104	0
0	7296	112	1
0	7297	93	0
0	7298	54	0
0	7299	91	0
0	7300	112	1
0	7301	113	1
0	7302	114	0
0	7303	113	0
0	7304	110	0
0	7305	110	1
0	7306	93	0
0	7307	105	0
0	7308	108	0
0	7309	114	0
0	7310	113	1
0	7311	113	1
0	7312	108	0
0	7313	93	0
0	7314	113	1
0	7315	93	0
0	7316	89	1
0	7317	112	1
0	7318	108	0
0	7319	106	0
0	7320	102	0
0	7321	87	1
0	7322	93	0
0	7323	110	1
0	7324	88	1
0	7325	103	1
0	7326	112	1
0	7327	108	1
0	7328	112	1
0	7329	91	0
0	7330	113	1
0	7331	106	1
0	7332	85	0
0	7333	112	1
0	7334	89	0
0	7335	113	0
0	7336	111	0
0	7337	112	1
0	7338	113	1
0	7339	93	0
0	7340	57	0
0	7341	93	0
0	7342	83	1
0	7343	110	0
0	7344	112	1
0	7345	111	1
0	7346	106	0
0	7347	89	0
0	7348	111	0
0	7349	93	0
0	7350	105	0
0	7351	113	1
0	7352	110	0
0	7353	93	0
0	7354	91	0
0	7355	89	1
0	7356	112	1
0	7357	109	1
0	7358	112	0
0	7359	77	1
0	7360	113	0
0	7361	112	1
0	7362	113	1
0	7363	106	1
0	7364	113	1
0	7365	93	0
0	7366	108	0
0	7367	113	1
0	7368	113	1
0	7369	108	0
0	7370	114	1
0	7371	113	1
0	7372	111	0
0	7373	110	1
0	7374	112	1
0	7375	113	1
0	7376	93	0
0	7377	112	1
0	7378	111	1
0	7379	86	1
0	7380	113	1
0	7381	77	0
0	7382	111	0
0	7383	100	0
0	7384	113	1
0	7385	112	1
0	7386	57	0
0	7387	110	1
0	7388	93	0
0	7389	89	1
0	7390	83	1
0	7391	109	1
0	7392	104	0
0	7393	112	1
0	7394	113	0
0	7395	113	1
0	7396	110	0
0	7397	102	1
0	7398	108	1
0	7399	113	1
0	7400	113	1
0	7401	111	1
0	7402	112	1
0	7403	113	1
0	7404	113	1
0	7405	108	0
0	7406	107	1
0	7407	91	0
0	7408	98	0
0	7409	112	1
0	7410	55	0
0	7411	113	0
0	7412	79	1
0	7413	110	0
0	7414	113	1
0	7415	107	0
0	7416	107	0
0	7417	113	1
0	7418	114	1
0	7419	87	0
0	7420	113	1
0	7421	112	1
0	7422	106	0
0	7423	106	0
0	7424	112	1
0	7425	111	0
0	7426	112	0
0	7427	112	1
0	7428	108	0
0	7429	108	0
0	7430	113	1
0	7431	86	1
0	7432	79	1
0	7433	113	1
0	7434	110	0
0	7435	110	1
0	7436	108	0
0	7437	112	1
0	7438	112	0
0	7439	106	1
0	7440	112	0
0	7441	96	1
0	7442	113	0
0	7443	113	0
0	7444	108	0
0	7445	112	1
0	7446	109	0
0	7447	54	0
0	7448	85	0
0	7449	108	0
0	7450	113	1
0	7451	113	0
0	7452	87	0
0	7453	110	1
0	7454	108	0
0	7455	110	0
0	7456	104	0
0	7457	87	0
0	7458	112	1
0	7459	106	1
0	7460	112	0
0	7461	112	0
0	7462	106	1
0	7463	113	1
0	7464	81	1
0	7465	112	1
0	7466	99	1
0	7467	108	0
0	7468	113	1
0	7469	108	0
0	7470	106	1
0	7471	77	1
0	7472	100	1
0	7473	113	1
0	7474	112	1
0	7475	112	0
0	7476	106	1
0	7477	104	1
0	7478	104	1
0	7479	111	0
0	7480	106	0
0	7481	65	1
0	7482	113	1
0	7483	105	0
0	7484	99	0
0	7485	110	1
0	7486	92	0
0	7487	106	0
0	7488	113	1
0	7489	104	0
0	7490	87	1
0	7491	93	0
0	7492	91	0
0	7493	110	1
0	7494	111	1
0	7495	112	0
0	7496	111	1
0	7497	83	0
0	7498	112	0
0	7499	110	1
0	7500	84	1
0	7501	45	0
0	7502	111	1
0	7503	110	0
0	7504	106	1
0	7505	112	0
0	7506	113	0
0	7507	103	1
0	7508	85	0
0	7509	92	0
0	7510	66	0
0	7511	84	0
0	7512	92	0
0	7513	106	0
0	7514	89	1
0	7515	110	1
0	7516	106	0
0	7517	112	0
0	7518	112	1
0	7519	108	1
0	7520	77	0
0	7521	107	1
0	7522	93	0
0	7523	104	0
0	7524	111	1
0	7525	112	1
0	7526	106	0
0	7527	113	1
0	7528	113	1
0	7529	93	0
0	7530	107	0
0	7531	112	1
0	7532	106	0
0	7533	106	1
0	7534	106	1
0	7535	99	1
0	7536	112	1
0	7537	107	0
0	7538	111	1
0	7539	105	0
0	7540	105	0
0	7541	93	0
0	7542	93	0
0	7543	113	1
0	7544	92	0
0	7545	111	0
0	7546	113	0
0	7547	85	1
0	7548	113	1
0	7549	112	0
0	7550	113	1
0	7551	88	1
0	7552	111	1
0	7553	83	0
0	7554	113	1
0	7555	113	0
0	7556	106	0
0	7557	93	0
0	7558	107	0
0	7559	106	0
0	7560	89	1
0	7561	54	0
0	7562	113	0
0	7563	106	0
0	7564	113	1
0	7565	111	1
0	7566	111	1
0	7567	113	0
0	7568	108	0
0	7569	106	1
0	7570	112	0
0	7571	77	0
0	7572	106	0
0	7573	91	0
0	7574	113	1
0	7575	113	1
0	7576	113	0
0	7577	93	0
0	7578	113	1
0	7579	57	0
0	7580	113	1
0	7581	112	0
0	7582	92	0
0	7583	89	1
0	7584	112	1
0	7585	108	0
0	7586	113	0
0	7587	104	1
0	7588	108	1
0	7589	113	1
0	7590	108	0
0	7591	93	0
0	7592	114	0
0	7593	108	0
0	7594	106	0
0	7595	106	0
0	7596	112	0
0	7597	109	1
0	7598	113	1
0	7599	111	0
0	7600	111	0
0	7601	113	1
0	7602	111	0
0	7603	83	0
0	7604	85	0
0	7605	113	1
0	7606	108	0
0	7607	113	1
0	7608	112	1
0	7609	91	0
0	7610	91	0
0	7611	106	0
0	7612	85	0
0	7613	113	1
0	7614	113	1
0	7615	112	0
0	7616	110	1
0	7617	113	1
0	7618	89	1
0	7619	108	0
0	7620	108	0
0	7621	110	0
0	7622	107	1
0	7623	83	1
0	7624	113	1
0	7625	113	1
0	7626	99	1
0	7627	111	1
0	7628	93	0
0	7629	49	1
0	7630	108	0
0	7631	113	1
0	7632	92	0
0	7633	93	0
0	7634	114	1
0	7635	104	0
0	7636	107	1
0	7637	113	0
0	7638	108	0
0	7639	112	1
0	7640	113	1
0	7641	108	0
0	7642	107	0
0	7643	112	1
0	7644	113	1
0	7645	113	1
0	7646	112	0
0	7647	114	1
0	7648	85	1
0	7649	112	0
0	7650	108	0
0	7651	113	1
0	7652	113	1
0	7653	108	0
0	7654	108	0
0	7655	113	1
0	7656	93	0
0	7657	87	0
0	7658	111	0
0	7659	113	0
0	7660	113	1
0	7661	114	0
0	7662	108	1
0	7663	112	1
0	7664	108	0
0	7665	112	1
0	7666	86	1
0	7667	112	1
0	7668	113	1
0	7669	113	1
0	7670	108	0
0	7671	113	1
0	7672	113	1
0	7673	113	1
0	7674	108	1
0	7675	106	1
0	7676	112	1
0	7677	113	0
0	7678	111	0
0	7679	93	0
0	7680	91	0
0	7681	113	1
0	7682	83	0
0	7683	108	0
0	7684	112	1
0	7685	88	1
0	7686	112	1
0	7687	112	1
0	7688	93	0
0	7689	112	1
0	7690	89	1
0	7691	111	0
0	7692	108	0
0	7693	113	1
0	7694	113	1
0	7695	89	1
0	7696	40	0
0	7697	109	1
0	7698	109	0
0	7699	112	0
0	7700	113	1
0	7701	113	1
0	7702	106	0
0	7703	108	1
0	7704	88	1
0	7705	113	1
0	7706	93	0
0	7707	113	1
0	7708	110	1
0	7709	106	0
0	7710	113	0
0	7711	113	1
0	7712	113	1
0	7713	89	1
0	7714	107	0
0	7715	112	1
0	7716	106	0
0	7717	113	1
0	7718	112	0
0	7719	112	0
0	7720	113	1
0	7721	113	1
0	7722	112	0
0	7723	112	1
0	7724	93	0
0	7725	81	1
0	7726	65	0
0	7727	88	0
0	7728	113	1
0	7729	113	1
0	7730	106	1
0	7731	111	0
0	7732	106	0
0	7733	113	1
0	7734	56	0
0	7735	113	1
0	7736	111	1
0	7737	112	1
0	7738	108	0
0	7739	113	1
0	7740	114	1
0	7741	113	1
0	7742	106	1
0	7743	112	1
0	7744	111	1
0	7745	113	1
0	7746	112	0
0	7747	113	1
0	7748	107	0
0	7749	113	1
0	7750	101	1
0	7751	104	0
0	7752	113	1
0	7753	108	0
0	7754	114	0
0	7755	112	0
0	7756	113	0
0	7757	106	0
0	7758	112	1
0	7759	113	1
0	7760	113	0
0	7761	113	1
0	7762	111	0
0	7763	85	1
0	7764	114	1
0	7765	106	1
0	7766	110	1
0	7767	92	1
0	7768	114	1
0	7769	93	0
0	7770	113	1
0	7771	107	0
0	7772	91	0
0	7773	110	0
0	7774	38	0
0	7775	111	0
0	7776	108	0
0	7777	91	0
0	7778	106	0
0	7779	108	1
0	7780	113	1
0	7781	90	1
0	7782	108	0
0	7783	113	1
0	7784	112	1
0	7785	113	1
0	7786	110	1
0	7787	112	1
0	7788	112	1
0	7789	111	1
0	7790	108	0
0	7791	68	1
0	7792	114	1
0	7793	90	1
0	7794	103	1
0	7795	55	0
0	7796	54	0
0	7797	112	0
0	7798	112	1
0	7799	102	0
0	7800	112	0
0	7801	111	1
0	7802	91	0
0	7803	113	1
0	7804	111	1
0	7805	112	0
0	7806	108	0
0	7807	112	1
0	7808	113	1
0	7809	83	1
0	7810	112	1
0	7811	105	1
0	7812	111	1
0	7813	113	1
0	7814	108	0
0	7815	83	0
0	7816	112	1
0	7817	105	0
0	7818	111	1
0	7819	106	1
0	7820	111	1
0	7821	106	1
0	7822	113	1
0	7823	113	1
0	7824	104	0
0	7825	106	1
0	7826	89	0
0	7827	113	1
0	7828	85	1
0	7829	110	1
0	7830	108	1
0	7831	113	1
0	7832	112	1
0	7833	93	0
0	7834	110	1
0	7835	106	1
0	7836	112	1
0	7837	104	1
0	7838	111	0
0	7839	100	0
0	7840	108	0
0	7841	47	0
0	7842	106	0
0	7843	89	1
0	7844	66	0
0	7845	109	1
0	7846	106	0
0	7847	113	1
0	7848	112	1
0	7849	110	1
0	7850	113	1
0	7851	108	0
0	7852	55	0
0	7853	110	1
0	7854	68	0
0	7855	65	1
0	7856	104	0
0	7857	110	1
0	7858	112	1
0	7859	37	0
0	7860	110	1
0	7861	91	0
0	7862	113	1
0	7863	49	1
0	7864	83	0
0	7865	109	1
0	7866	108	0
0	7867	113	1
0	7868	87	1
0	7869	112	0
0	7870	112	1
